rate,IR,totalAsset2023,totalDebt2023,totalEquity2023,revenue2023,operatingIncome2023,earningBeforeTax2023,margin2023,turnover2023,leverage2023,totalAsset2022,totalDebt2022,totalEquity2022,revenue2022,operatingIncome2022,earningBeforeTax2022,margin2022,turnover2022,leverage2022,totalAsset2021,totalDebt2021,totalEquity2021,revenue2021,operatingIncome2021,earningBeforeTax2021,margin2021,turnover2021,leverage2021
A-,11,1.31E+11,61218141081,70035650838,85325300237,196480866,-1559321800,-0.018,0.65,1.874,1.22E+11,72278000000,49262000000,1.07E+11,12251000000,10714000000,0.1,0.882,2.467,88799000000,64274000000,24525000000,88943000000,12147000000,10554000000,0.119,1.002,3.621
A-,7,1.06E+12,1.97E+11,8.65E+11,7.27E+11,66380698421,82537215793,0.114,0.684,1.228,1.00E+12,2.14E+11,7.91E+11,8.58E+11,1.01E+11,1.26E+11,0.147,0.854,1.27,9.65E+11,2.17E+11,7.47E+11,5.54E+11,65483256978,84697875091,0.153,0.574,1.291
A-,11,14041000000,7540000000,6501000000,11638000000,686000000,447000000,0.038,0.829,2.16,12436814000,5895469000,6541345000,12770441000,1460724000,1335070000,0.105,1.027,1.901,13651736000,7888551000,5763185000,9276023000,645432000,641667000,0.069,0.679,2.369
A-,14,1.26E+12,1.14E+12,1.20E+11,1.50E+12,-1.88E+11,0,0,1.191,10.518,1.04E+12,7.52E+11,2.84E+11,1.43E+12,-12042239735,-17714387020,-0.012,1.383,3.65,8.29E+11,6.03E+11,2.26E+11,1.26E+12,38439659645,32853966508,0.026,1.516,3.666
A-,8,11712854000,5029733000,6683121000,13142126000,301734000,143519000,0.011,1.122,1.753,11749230000,4586231000,7162999000,14337587000,45257000,55103000,0.004,1.22,1.64,11211000000,4079000000,7132000000,9524000000,115000000,63000000,0.007,0.85,1.572
A-,8,10480459000,5843046000,4637413000,7616063000,104788000,79869000,0.01,0.727,2.26,0,0,0,0,0,0,0,0,0,9596197000,5203647000,4392550000,5768108000,-573819000,24799000,0.004,0.601,2.185
A-,3,8.55E+11,2.92E+11,5.63E+11,1.43E+11,1.20E+11,1.12E+11,0.787,0.167,1.518,4.82E+12,2.25E+12,2.57E+12,4.22E+12,4.35E+11,4.53E+11,0.107,0.876,1.873,4.29E+12,1.98E+12,2.31E+12,3.79E+12,4.93E+11,5.13E+11,0.135,0.885,1.859
A-,10,31591000000,13215000000,18376000000,1.63E+11,983000000,909000000,0.006,5.154,1.719,28405000000,10274000000,18131000000,1.58E+11,1045000000,1366000000,0.009,5.573,1.567,29265000000,11718000000,17547000000,1.55E+11,1333000000,1618000000,0.01,5.29,1.668
A-,12,4.32E+11,1.88E+11,2.44E+11,4.30E+11,12297116726,15085403356,0.035,0.997,1.768,4.08E+11,1.77E+11,2.31E+11,4.70E+11,15223887429,9894682747,0.021,1.151,1.764,3.92E+11,1.73E+11,2.18E+11,4.71E+11,4183815511,-9559331100,-0.02,1.204,1.794
A-,9,26755000000,11588000000,15167000000,52727000000,3261000000,3696000000,0.07,1.971,1.764,22990864000,11810731000,11180133000,59287052000,2808425000,1970700000,0.033,2.579,2.056,16072000000,7240000000,8832000000,40331000000,1693000000,1876000000,0.047,2.509,1.82
A-,14,96110000000,47671000000,48439000000,1.98E+11,7889000000,3697000000,0.019,2.064,1.984,92897000000,47014000000,45883000000,1.32E+11,6975000000,6755000000,0.051,1.417,2.025,78753000000,38288000000,40465000000,1.01E+11,4608000000,4645000000,0.046,1.276,1.946
A-,7,91766000000,65569000000,26197000000,1.41E+11,3967000000,3134000000,0.022,1.541,3.503,61014000000,44421000000,16593000000,1.07E+11,3775000000,3185000000,0.03,1.746,3.677,44156000000,29211000000,14945000000,87270000000,5370000000,5068000000,0.058,1.976,2.955
A-,13,98122302741,28424068260,69698234481,39999530917,126782002,-9340404678,-0.234,0.408,1.408,1.01E+11,21304632203,79648536057,1.09E+11,26508416585,26347327332,0.243,1.075,1.267,69231133539,10596511517,58634622022,42919554645,5759535913,6263491389,0.146,0.62,1.181
A-,7,69853000000,41191000000,28662000000,1.03E+11,5200000000,2886000000,0.028,1.476,2.437,91225000000,64178000000,27047000000,68967000000,2171000000,2152000000,0.031,0.756,3.373,54801738000,28288464000,26513274000,72157005000,3909291000,3648489000,0.051,1.317,2.067
A-,14,1.73E+11,1.20E+11,52808556000,1.40E+11,9876555000,8000005000,0.057,0.809,3.269,1.03E+11,56847000000,46465000000,1.19E+11,3231000000,7579000000,0.064,1.152,2.223,76840000000,33948000000,42892000000,1.05E+11,13506000000,13483000000,0.128,1.37,1.791
A-,11,35306903000,24675537000,10631366000,32319537000,3136107000,2864278000,0.089,0.915,3.321,31514622000,23369030000,8145592000,27253558000,2457322000,819399000,0.03,0.865,3.869,30614000000,23257000000,7357000000,23041000000,-400000000,-667000000,-0.029,0.753,4.161
A-,9,3.99E+11,1.96E+11,2.03E+11,4.13E+11,29630959031,21534150895,0.052,1.035,1.967,3.73E+11,1.78E+11,1.95E+11,3.74E+11,30651133401,32693557928,0.087,1.004,1.917,2.85E+11,1.41E+11,1.44E+11,2.70E+11,19637903345,20842434273,0.077,0.947,1.979
A-,8,1.04E+11,58098747000,45603113000,76439919000,2331364000,1563246000,0.02,0.737,2.274,89621111000,44897178000,44723933000,63440548000,1220048000,1023423000,0.016,0.708,2.004,88914666000,43516591000,45398075000,66011450000,2502935000,3067676000,0.046,0.742,1.959
A-,10,38552000000,21602000000,16950000000,33802000000,1167000000,766000000,0.023,0.877,2.274,31057543000,20328589000,10728954000,30987798000,1732138000,1550767000,0.05,0.998,2.895,25083100000,15749934000,9333166000,25024044000,375159000,215159000,0.009,0.998,2.688
A-,10,15514157000,7211519000,8302638000,20188800000,1031957000,835170000,0.041,1.301,1.869,0,0,0,0,0,0,0,0,0,15843000000,8826000000,7017000000,26328000000,619000000,696000000,0.026,1.662,2.258
A-,7,18233684000,4994733000,13238951000,22312874000,1740591000,1252438000,0.056,1.224,1.377,18965099000,6648982000,12316117000,23385794000,2978592000,2941775000,0.126,1.233,1.54,17229174,7272516,9956658,18417376,2498643,2564809,0.139,1.069,1.73
A-,6,2.58E+11,96859761146,1.61E+11,1.33E+11,-423115234,0,0,0.515,1.602,2.80E+11,99166857974,1.81E+11,1.39E+11,5289492369,-29103749384,-0.21,0.495,1.548,3.01E+11,99025194576,2.02E+11,1.29E+11,11792982396,14903816944,0.115,0.429,1.49
A-,10,21082000000,12053000000,9029000000,46267000000,418000000,1165000000,0.025,2.195,2.335,17850000000,9691000000,8159000000,46399000000,692000000,1157000000,0.025,2.599,2.188,19160293000,11880234000,7280059000,42364756000,70874000,507284000,0.012,2.211,2.632
A-,NULL,20281560000,6826882000,13454678000,48645918000,3724906000,3557951000,0.073,2.399,1.507,17755748000,7088690000,10667058000,45067228000,2047174000,2107340000,0.047,2.538,1.665,16439324000,7361530000,9077794000,37326451000,1457744000,1658129000,0.044,2.271,1.811
A-,8,8282650000,3249760000,5032890000,13054530000,585113000,612052000,0.047,1.576,1.646,8474233000,4053394000,4420839000,11226097000,321379000,272192000,0.024,1.325,1.917,0,0,0,0,0,0,0,0,0
A-,3,7.56E+12,4.07E+12,3.49E+12,7.26E+12,2.98E+11,1.44E+11,0.02,0.961,2.168,5.35E+12,2.82E+12,2.52E+12,5.64E+12,6.13E+11,3.07E+11,0.054,1.055,2.12,3.40E+12,1.70E+12,1.70E+12,1.50E+12,86470031942,-1.71E+11,-0.114,0.442,2.004
A-,14,21595000000,8407000000,13188000000,61356000000,1678000000,2336000000,0.038,2.841,1.637,19443000000,8101000000,11342000000,78884000000,1960000000,1838000000,0.023,4.057,1.714,19393000000,9535000000,9858000000,77258000000,2372000000,2193000000,0.028,3.984,1.967
A-,10,26053965000,12081436000,13972529000,77870125000,2301971000,2233329000,0.029,2.989,1.865,24696253000,12051537000,12644716000,74851553000,3236558000,3205199000,0.043,3.031,1.953,23868967000,12449028000,11419939000,63078425000,3502785000,3494974000,0.055,2.643,2.09
A-,11,53735867000,28287173000,25448694000,38619324000,1383189000,1732182000,0.045,0.719,2.112,53281911000,29007989000,24273922000,39503148000,2571462000,3335630000,0.084,0.741,2.195,50104772000,28529193000,21575579000,32801469000,486000000,1474642000,0.045,0.655,2.322
A-,10,67777147000,37942615000,29834532000,84984080000,10013865000,9110246000,0.107,1.254,2.272,63819837000,38401969000,25417868000,83740075000,-3237303000,-4038226000,-0.048,1.312,2.511,63789860000,33695527000,30094333000,80347370000,13029266000,12816676000,0.16,1.26,2.12
A-,9,3.19E+12,2.93E+12,2.61E+11,1.55E+12,49065796701,-1.18E+11,-0.076,0.484,12.227,3.60E+12,3.21E+12,3.93E+11,1.28E+12,-76765794985,-2.38E+11,-0.185,0.356,9.162,3.79E+12,3.48E+12,3.01E+11,7.36E+11,-2.41E+11,-3.73E+11,-0.507,0.195,12.564
A-,10,19146997000,7288140000,11858857000,43640306000,1272457000,954676000,0.022,2.279,1.615,15532000000,4449000000,11083000000,36782000000,3625000000,3228000000,0.088,2.368,1.401,11831400000,3573447000,8257953000,40664360000,2025079000,1949343000,0.048,3.437,1.433
A-,8,1.14E+12,6.36E+11,5.00E+11,5.69E+11,-51551333295,-70150972498,-0.123,0.501,2.271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-,9,1.57E+12,7.76E+11,7.94E+11,2.37E+12,1.27E+11,1.25E+11,0.053,1.513,1.977,1.95E+12,1.23E+12,7.22E+11,2.48E+12,1.99E+11,1.95E+11,0.079,1.27,2.704,5.40E+11,2.36E+11,3.04E+11,4.36E+11,50822720819,48557480297,0.111,0.807,1.776
A-,8,8090632000,6210887000,1879745000,25440597000,1183734000,1280702000,0.05,3.144,4.304,7141660000,6064162000,1077498000,24493239000,656404000,687199000,0.028,3.43,6.628,0,0,0,0,0,0,0,0,0
A-,8,59264310254,25103239859,34161070395,73187504449,-4120069782,-9074772144,-0.124,1.235,1.735,55413264486,23774209929,31639054557,92072127032,591155033,-2411951767,-0.026,1.662,1.751,52886502095,19005623623,33880878472,76903899718,-3965510047,-7773720687,-0.101,1.454,1.561
A-,10,30146459000,16205692000,13940767000,81097002000,2332784000,2430149000,0.03,2.69,2.162,29866000000,17793000000,12073000000,78441000000,1422000000,1506000000,0.019,2.626,2.474,26103063000,15183079000,10919984000,70946244000,780751000,643707000,0.009,2.718,2.39
A-,10,5.31E+11,3.26E+11,2.05E+11,5.31E+11,53191037304,44175996038,0.083,1,2.586,5.08E+11,3.32E+11,1.76E+11,5.69E+11,58815201894,47081624629,0.083,1.12,2.883,4.53E+11,3.20E+11,1.33E+11,4.37E+11,35319058856,16280383713,0.037,0.964,3.4
A-,9,3.63E+11,1.81E+11,1.81E+11,2.52E+11,-5810962795,-13537074726,-0.054,0.696,2.001,3.09E+11,1.12E+11,1.97E+11,2.53E+11,3546451200,331097721,0.001,0.818,1.568,2.72E+11,71577714119,2.00E+11,2.16E+11,7742344856,8754641766,0.041,0.794,1.358
A-,8,64355294000,31345979000,33009315000,39904305000,828461000,1644308000,0.041,0.62,1.95,74266432000,42804984000,31461448000,55675361000,618467000,2631314000,0.047,0.75,2.361,64062789000,34987796000,29074993000,62548715000,2451523000,3445663000,0.055,0.976,2.203
A-,10,9469311000,5504062000,3965249000,15825935000,-363286000,-736401000,-0.047,1.671,2.388,12216064000,4368037000,7848027000,12844262000,851497000,797618000,0.062,1.051,1.557,11123988000,3922446000,7201542000,15671735000,1006123000,979937000,0.063,1.409,1.545
A-,12,12062000000,5833000000,6229000000,20967000000,835000000,850000000,0.041,1.738,1.936,12344000000,6837000000,5507000000,20791000000,2332000000,3119000000,0.15,1.684,2.242,10276000000,7375000000,2901000000,16901000000,1855000000,1757000000,0.104,1.645,3.542
A-,9,29468845000,20654584000,8814261000,49523315000,1280803000,1103687000,0.022,1.681,3.343,26503562000,18699638000,7803924000,48881106000,1467172000,1083373000,0.022,1.844,3.396,25664150000,18899038000,6765112000,48511781000,1104053000,1071157000,0.022,1.89,3.794
A-,8,24651950000,15682856000,8969094000,30807998000,1162885000,1637507000,0.053,1.25,2.749,0,0,0,0,0,0,0,0,0,21254472000,15271098000,5983374000,23381850000,1106477000,1347036000,0.058,1.1,3.552
A-,7,1.26E+11,79280265503,46713504488,2.25E+11,13950555536,12957870222,0.058,1.786,2.697,1.19E+11,83962037811,35329323399,1.71E+11,8523778870,7252587423,0.043,1.43,3.377,76887115863,47877064955,29010050908,1.22E+11,5796708441,0,0,1.584,2.65
A-,9,1.38E+12,9.09E+11,4.73E+11,44134259125,17266032983,18510407702,0.419,0.032,2.921,1.39E+12,9.02E+11,4.87E+11,21669192172,16686199659,9325677643,0.43,0.016,2.851,1.40E+12,8.99E+11,5.01E+11,21304182848,16367627858,8983988275,0.422,0.015,2.793
A-,10,65683983000,46315948000,19368035000,36818332000,2513283000,1030075000,0.028,0.561,3.391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-,9,15066412000,11721349000,3345063000,13334545000,181719000,41638000,0.003,0.885,4.504,16090000000,12784000000,3306000000,16700000000,527000000,371000000,0.022,1.038,4.867,11898000000,8949000000,2949000000,17398000000,421000000,383000000,0.022,1.462,4.035
A-,7,18418734000,10513077000,7905657000,15535369000,2000144000,1767399000,0.114,0.843,2.33,18275000000,11854000000,6421000000,18518000000,675000000,369000000,0.02,1.013,2.846,16498000000,10469000000,6029000000,21385000000,247000000,273000000,0.013,1.296,2.736
A-,10,26437000000,13922000000,12515000000,60824000000,5081000000,5786000000,0.095,2.301,2.112,21983000000,14203000000,7780000000,91355000000,5166000000,3742000000,0.041,4.156,2.826,16335000000,11545000000,4790000000,61583000000,2426000000,2069000000,0.034,3.77,3.41
A-,7,22024524000,11755580000,10268944000,11695636000,-1512539000,-2967582000,-0.254,0.531,2.145,21728399000,8466356000,13262043000,19632861000,4129730000,5080415000,0.259,0.904,1.638,15648518000,8498502000,7150016000,15783118000,267940000,393733000,0.025,1.009,2.189
A-,3,24425282620,7765535373,16659747247,14611062168,1266978631,1645063412,0.113,0.598,1.466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-,10,3.00E+11,1.89E+11,1.11E+11,1.18E+11,29526390623,24365460137,0.207,0.393,2.708,2.14E+11,1.27E+11,86782630448,1.32E+11,35391255844,30082739473,0.229,0.616,2.46,1.50E+11,91575696110,58663301323,81853769513,20687310492,19862722952,0.243,0.545,2.561
A-,10,1.07E+11,55738216535,50986826392,1.22E+11,9142782188,5222144321,0.043,1.147,2.093,1.18E+11,71532980881,46482315885,1.21E+11,9560822452,5398669555,0.045,1.022,2.539,1.01E+11,60949826687,40369077586,87268255843,-430194245,-2836714775,-0.033,0.861,2.51
A-,10,37724264000,14660010000,23064254000,23808816000,1050190000,751776000,0.032,0.631,1.636,31667468000,8861260000,22806208000,23456216000,4165123000,4281805000,0.183,0.741,1.389,18335119000,11116333000,7218786000,20831697000,7101851000,7192218000,0.345,1.136,2.54
A-,9,4.11E+12,2.37E+12,1.74E+12,1.18E+11,32578997444,50773332279,0.431,0.029,2.362,4.03E+12,2.32E+12,1.71E+12,54906441299,26902036935,18035835720,0.328,0.014,2.355,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
A-,9,2.52E+12,1.60E+12,9.19E+11,67147901924,18120543978,24441531461,0.364,0.027,2.738,2.60E+12,1.66E+12,9.34E+11,34376966181,23570776691,11548987502,0.336,0.013,2.777,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
A-,9,1.19E+12,6.73E+11,5.22E+11,31412564624,10645701563,9816745347,0.313,0.026,2.289,1.16E+12,6.26E+11,5.37E+11,14932260498,9445307583,5439414713,0.364,0.013,2.166,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
A-,9,7.23E+11,2.31E+11,4.92E+11,35801442905,22874258992,15544679348,0.434,0.05,1.47,6.48E+11,2.29E+11,4.20E+11,66398888880,65407343190,62729834955,0.945,0.102,1.545,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
A-,9,4.72E+12,2.47E+12,2.25E+12,1.02E+11,24194866648,39866241211,0.389,0.022,2.098,4.52E+12,2.24E+12,2.29E+12,49006142346,22549345292,12762281756,0.26,0.011,1.979,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
A-,9,1.73E+12,1.10E+12,6.25E+11,0,10780572029,11431398403,0,0,2.767,1.63E+12,9.83E+11,6.45E+11,0,10324471269,1508936676,0,0,2.525,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
A-,9,1.99E+12,1.04E+12,9.50E+11,28576063875,-21428738638,-57656434349,-2.018,0.014,2.093,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
A-,6,3992000000,1227000000,2765000000,7578000000,854000000,762000000,0.101,1.898,1.444,3584000000,1784000000,1800000000,7707000000,644000000,499000000,0.065,2.15,1.991,2364000000,894000000,1470000000,6197000000,512000000,559000000,0.09,2.621,1.608
A-,12,23960159000,11245649000,12714510000,16211791000,1222033000,972672000,0.06,0.677,1.884,18448835000,6265596000,12183239000,11166864000,466085000,601902000,0.054,0.605,1.514,14123810000,6007131000,8116679000,11054796000,667319000,963319000,0.087,0.783,1.74
A-,13,66406317817,8732382211,57673935606,25705183783,-890645382,475589393,0.019,0.387,1.151,70129721400,11746840813,58382880587,37178543017,2279442515,3055276063,0.082,0.53,1.201,69338494398,12263858645,57074635753,35276379998,2037810571,3181810129,0.09,0.509,1.215
A-,11,1.05E+11,44514987516,60193769809,86280033374,1178662628,2572667761,0.03,0.824,1.74,1.12E+11,52856987862,59614103602,90280280019,-1171753276,-2756072458,-0.031,0.803,1.887,1.15E+11,52098230295,62881134758,87692633489,914318075,-1190866622,-0.014,0.763,1.829
A-,8,68092759000,32592331000,35500428000,51206704000,3011032000,5186997000,0.101,0.752,1.918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-,8,33831000000,14300000000,19531000000,18667000000,2610000000,1914000000,0.103,0.552,1.732,35624000000,14490000000,21134000000,22583000000,3644000000,3196000000,0.142,0.634,1.686,33655000000,13800000000,19855000000,20582000000,2888000000,2569000000,0.125,0.612,1.695
A-,12,2.51E+11,1.56E+11,95454787000,1.68E+11,10450429000,5621146000,0.033,0.67,2.629,2.21E+11,1.31E+11,89605198000,1.82E+11,8517173000,6391099000,0.035,0.823,2.466,0,0,0,0,0,0,0,0,0
A-,11,3.49E+11,1.56E+11,1.93E+11,1.84E+11,8958369872,17003588465,0.093,0.526,1.808,3.36E+11,1.51E+11,1.85E+11,1.81E+11,12905637676,8851672493,0.049,0.539,1.816,3.20E+11,1.38E+11,1.82E+11,1.78E+11,11966531891,10805667296,0.061,0.559,1.76
A-,7,70670241000,44318515000,26351726000,55298932000,1886614000,595540000,0.011,0.782,2.682,63727400000,36880491000,26846909000,47667994000,2481461000,2352736000,0.049,0.748,2.374,0,0,0,0,0,0,0,0,0
A-,10,35895275000,22515985000,13379290000,38246549000,2783757000,2626636000,0.069,1.066,2.683,0,0,0,0,0,0,0,0,0,20964419000,10984357000,9980062000,28970099000,1961105000,2416924000,0.083,1.382,2.101
A-,11,83066977000,43582046000,39484931000,1.16E+11,8254724000,6477386000,0.056,1.393,2.104,0,0,0,0,0,0,0,0,0,74275719000,46501659000,27774060000,81106079000,4641999000,4416042000,0.054,1.092,2.674
A-,10,11110546000,7389759000,3720787000,7531966000,143396000,117797000,0.016,0.678,2.986,10284161000,6594387000,3689774000,6608899000,260695000,86444000,0.013,0.643,2.787,10610131000,7003710000,3606421000,4437425000,84619000,101456000,0.023,0.418,2.942
A-,6,10523304000,6081074000,4442230000,6039446000,-1135822000,-1177295000,-0.195,0.574,2.369,10893786000,5274260000,5619526000,9685018000,184733000,299912000,0.031,0.889,1.939,12795238000,6863789000,5931449000,13182369000,1145381000,1259810000,0.096,1.03,2.157
A-,10,46955302000,24444556000,22510746000,2.26E+11,8370378000,7460038000,0.033,4.813,2.086,34317194000,17637660000,16679534000,1.68E+11,3993591000,2706378000,0.016,4.905,2.057,42017478000,27393832000,14623646000,1.80E+11,5436501000,4467205000,0.025,4.273,2.873
A-,10,71150880891,18348159679,52802721212,48569682585,-3076374667,-2960075225,-0.061,0.683,1.347,72669711120,17224125675,55445585445,58072250651,3114183364,4390892936,0.076,0.799,1.311,71068625352,19554393157,51514232195,50317508771,2303794729,3871600584,0.077,0.708,1.38
A-,11,16418092000,7986279000,8431813000,20194239000,1261483000,1017746000,0.05,1.23,1.947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-,13,9876268000,3726421000,6149847000,5575029000,440035000,419374000,0.075,0.564,1.606,10176980000,4304360000,5872620000,5586441000,401267000,340302000,0.061,0.549,1.733,10388032000,4851320000,5536712000,4710427000,214808000,168352000,0.036,0.453,1.876
A-,6,74235174948,39139268837,35095906111,80903510908,-6076737802,-9722910620,-0.12,1.09,2.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-,6,98709241000,67796942000,30912299000,14789656000,1418528000,1418323000,0.096,0.15,3.193,80480200000,50667505000,29812695000,10478133000,3803940000,3805598000,0.363,0.13,2.7,25381238000,3343047000,22038191000,2325471000,809916000,133299000,0.057,0.092,1.152
A-,3,1.18E+12,6.44E+11,5.33E+11,2.27E+12,86555274000,67027059000,0.03,1.927,2.207,1.09E+12,6.19E+11,4.75E+11,2.41E+12,1.32E+11,90944134000,0.038,2.207,2.304,1.04E+12,6.49E+11,3.93E+11,1.70E+12,92270209000,60765308000,0.036,1.629,2.651
A-,12,35136104000,19299121000,15836983000,1.02E+11,4757161000,4116648000,0.04,2.909,2.219,35581728000,22224801000,13356927000,95159499000,1670535000,1073259000,0.011,2.674,2.664,35997390000,22652398000,13344992000,1.18E+11,4923445000,5251605000,0.045,3.273,2.697
A-,3,9.94E+11,5.17E+11,4.77E+11,5.95E+11,42994972090,14030337113,0.024,0.598,2.083,9.26E+11,4.57E+11,4.70E+11,6.35E+11,61977343251,51945894785,0.082,0.685,1.972,8.10E+11,3.80E+11,4.30E+11,5.97E+11,69603625435,74848835599,0.125,0.737,1.884
A-,13,2.58E+11,1.34E+11,1.24E+11,1.78E+11,15168146222,9323339177,0.052,0.692,2.083,2.58E+11,1.43E+11,1.15E+11,1.77E+11,14579806106,8808445952,0.05,0.687,2.236,2.24E+11,1.22E+11,1.02E+11,1.52E+11,-3353121692,-11259858108,-0.074,0.681,2.187
A-,9,1.50E+11,42058416435,1.08E+11,1.49E+11,-4460396786,-516860917,-0.003,0.997,1.391,1.60E+11,50715523007,1.10E+11,1.66E+11,2805113897,5424332901,0.033,1.035,1.463,1.53E+11,45308825793,1.07E+11,1.44E+11,980570643,5606500617,0.039,0.94,1.422
A-,10,3.29E+11,2.32E+11,96925893115,4.03E+11,-13064221797,-8793883417,-0.022,1.228,3.391,2.64E+11,1.53E+11,1.11E+11,3.34E+11,8971771392,7583262654,0.023,1.262,2.379,2.25E+11,1.10E+11,1.14E+11,3.08E+11,7692729104,9263403944,0.03,1.37,1.964
A-,8,18985164000,11028123000,7957041000,19726109000,2048807000,1675821000,0.085,1.039,2.386,18021078000,11327718000,6693360000,20505103000,1148221000,849602000,0.041,1.138,2.692,17446086000,11479044000,5967042000,17388456000,985851000,843531000,0.049,0.997,2.924
A-,7,24463349000,12764094000,11699255000,19557015000,2195029000,902049000,0.046,0.799,2.091,24146857000,12929404000,11217453000,20397810000,2683972000,1018699000,0.05,0.845,2.153,0,0,0,0,0,0,0,0,0
A-,11,18624203000,11159660000,7464543000,20567749000,1055922000,846036000,0.041,1.104,2.495,17424559000,10718791000,6705768000,23367434000,1797882000,1622217000,0.069,1.341,2.598,16477085000,11148184000,5328901000,20347283000,1178536000,1025332000,0.05,1.235,3.092
A-,10,23150133000,12342051000,10808082000,35336086000,873064000,532578000,0.015,1.526,2.142,22327982000,11753849000,10574133000,38555904000,792449000,1229731000,0.032,1.727,2.112,17152844000,7760137000,9392707000,26015775000,114085000,142063000,0.005,1.517,1.826
A-,10,23795585000,13313798000,10481787000,22809988000,1267111000,950022000,0.042,0.959,2.27,23366393000,13730756000,9635637000,18214484000,819154000,663121000,0.036,0.78,2.425,22140238000,13095613000,9044625000,14530812000,272624000,41004000,0.003,0.656,2.448
A-,7,36643508000,17537776000,19105732000,46622934000,1844775000,2350526000,0.05,1.272,1.918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-,10,4.13E+11,2.57E+11,1.57E+11,1.85E+11,6208941102,-471826751,-0.003,0.447,2.635,3.28E+11,2.07E+11,1.21E+11,1.74E+11,11970916445,1429491971,0.008,0.531,2.717,2.98E+11,1.66E+11,1.32E+11,1.99E+11,17596082568,16538590932,0.083,0.666,2.262
A-,9,86699498000,44304591000,42394907000,79049077000,9070646000,8474674000,0.107,0.912,2.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-,10,1.24E+12,5.27E+11,7.10E+11,1.33E+12,-32101224771,-26450172506,-0.02,1.077,1.742,1.29E+12,5.42E+11,7.52E+11,1.60E+12,99194841606,99531662792,0.062,1.235,1.721,1.06E+12,4.13E+11,6.52E+11,1.42E+12,85112839470,89483974797,0.063,1.338,1.633
A-,7,91318000000,59554000000,31764000000,1.21E+11,2896000000,632000000,0.005,1.321,2.875,90278000000,58997000000,31281000000,1.37E+11,2033000000,528000000,0.004,1.523,2.886,82639561000,51807513000,30832048000,1.29E+11,2482425000,1630102000,0.013,1.565,2.68
A-,3,7.94E+11,4.23E+11,3.71E+11,4.59E+11,3234973770,-11460038478,-0.025,0.577,2.139,7.05E+11,3.97E+11,3.08E+11,5.08E+11,22087536646,12622839611,0.025,0.72,2.287,6.93E+11,3.97E+11,2.96E+11,4.75E+11,38681839042,26425927273,0.056,0.685,2.343
A-,10,4.04E+11,92959340373,3.11E+11,1.12E+11,-22063146792,97048510395,0.869,0.276,1.299,2.52E+11,75681750112,1.76E+11,1.42E+11,2267543209,27116276213,0.191,0.562,1.43,2.79E+11,98450624931,1.81E+11,1.59E+11,-22453000633,12546376953,0.079,0.57,1.545
A-,10,22285000000,12374000000,9911000000,15392000000,1700000000,1714000000,0.111,0.691,2.249,20371000000,12049000000,8322000000,22946000000,3372000000,-16000000,-0.001,1.126,2.448,20882000000,11220000000,9662000000,25382000000,3679000000,3512000000,0.138,1.215,2.161
A-,10,34588037000,18949601000,15638436000,50942239000,3870780000,5004424000,0.098,1.473,2.212,34113848000,22327193000,11786655000,52603668000,3506586000,3445049000,0.065,1.542,2.894,22112457000,12959793000,9152664000,43311102000,2770880000,2492201000,0.058,1.959,2.416
A-,8,28891790000,10772354000,18119436000,13882863000,493887000,258161000,0.019,0.481,1.595,30299553000,12410717000,17888836000,22996888000,3272964000,3240548000,0.141,0.759,1.694,0,0,0,0,0,0,0,0,0
A-,5,61158000000,38208000000,22950000000,35226000000,3313000000,1050000000,0.03,0.576,2.665,73427683000,52951348000,20476335000,90193567000,12541327000,12192717000,0.135,1.228,3.586,55172726000,41195065000,13977661000,64131884000,7245740000,6479618000,0.101,1.162,3.947
A-,7,1.61E+11,47976224631,1.13E+11,52540994020,7466275557,7404643889,0.141,0.326,1.424,1.75E+11,78168624399,97244765725,59783165596,38008892,-4279608305,-0.072,0.341,1.804,1.32E+11,32903498021,99512470797,51090254379,4964161472,13697532425,0.268,0.386,1.331
A-,9,7796157000,4191475000,3604682000,5911196000,280051000,203122000,0.034,0.758,2.163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
